Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
paris,1000,1.0,Full,20,172.3345,0.177629863539473,194.92401345085503,0.6571109759426895,143.26484375,6.342489053244176,1.0099400000000005,0.0174049999999999,1.0,1.3333,415.1862645443755,7.788216183316479
paris,1000,1.0,w/o_LNS,20,172.91250000000002,0.3900860229015609,195.5225829653324,0.7967403926881722,132.217578125,4.697374826905221,1.00989,0.0173149999999999,1.0023,1.3333,407.2944624877388,6.007716859421024
paris,1000,1.0,w/o_PrePlan,20,172.3345,0.177629863539473,194.92401345085503,0.6571109759426895,140.37734375,7.618807962754718,1.0099400000000005,0.0174049999999999,1.0,1.3333,413.4301050880815,5.681737898664885
paris,200,2.0,Baseline,20,354.6865,5.977272987610744,206.7295957169726,0.8779336112985001,115.20546875,3.407370764131762,1.00988,0.017685,1.0023,1.6667,22.587656078446656,1.9622854722581664
paris,200,2.0,Full,20,347.00699999999995,7.326858377518324,180.1852920817965,1.9142302654850472,104.8806640625,2.580299457741204,1.01592,0.02915,1.0,1.3333,56.027030343087205,4.136326724703704
paris,200,2.0,w/o_LNS,17,396.0682352941176,6.128782745470465,209.97803693495663,1.240271809248934,113.73483455882354,2.058625197274176,1.0104529411764704,0.0174588235294117,1.0023,1.3333,41.09318506265998,2.885954227751521
paris,200,2.0,w/o_PrePlan,20,315.78000000000003,6.872298320833167,180.54021093103745,1.4135346989963258,105.5693359375,3.6014893323266937,1.016055,0.030395,1.0,1.3333,48.20710558082891,3.5722860871818933
paris,400,2.0,Baseline,20,210.48,5.863499045163356,211.0780941331177,4.444230864371958,129.3876953125,7.975885877450002,1.0100650000000004,0.0174749999999999,1.0023,1.3333,48.85393893374045,5.401455475775041
paris,400,2.0,Full,20,207.05,7.418803279860111,205.21118079608428,4.811023968229889,122.841015625,2.6627490697008693,1.012975,0.018525,1.0,1.3333,97.50715998012816,9.036120437555606
paris,400,2.0,w/o_LNS,20,213.555,7.735701580811426,211.5385932420392,4.643797773687522,123.4517578125,3.1966541655004166,1.01005,0.0174049999999999,1.0023,1.3333,51.536746060120926,5.37446621993413
paris,400,2.0,w/o_PrePlan,20,205.5845,6.252742955990131,205.74379763688904,5.372616790698117,122.2748046875,2.542973100274697,1.013195,0.019155,1.0,1.3333,109.67647107764527,8.529793412412884
paris,600,2.0,Baseline,20,179.012,0.8131394649589208,186.6408383749337,0.6733438297522472,114.8650390625,3.785527947156136,1.0100900000000004,0.0175099999999999,1.0023,1.3333,67.63572526535359,1.2139475303531884
